000100001be537fce5cf,5201100.0,0.0,1508521.0,NaN,2019-10-08T21:12:41.000+07:00,52192226.0,7.0
000100001be537fce5cf,5217484.0,9.0,0.0,0001876ba4ef76c008da,2019-10-08T09:19:52.000+07:00,0.0,1.0
000100001be537fce5cf,5201100.0,0.0,30576.0,NaN,2019-10-08T21:12:41.000+07:00,53684.0,7.0
000100047af2fab0143a,1231008.0,27.0,0.0,0001130464f48b173e5c,2019-10-08T14:21:24.000+07:00,0.0,1.0
000100047af2fab0143a,1231008.0,31.0,0.0,00011bead71698378bef,2019-10-08T14:20:27.000+07:00,0.0,1.0
